user_id,segment,home_location_id
14811531,non_searcher,2
9180011,browser_only,1
13713068,browser_only,1
16523463,single_trip,1
2181890,non_searcher,1
3159390,browser_only,1
5654429,non_searcher,1
10770501,browser_only,1
16158744,non_searcher,1
9784576,multi_trip,1
7053496,non_searcher,1
12635607,single_trip,3
13299151,browser_only,1
10237583,browser_only,1
12861692,single_trip,2
10066776,browser_only,1
8950765,multi_trip,1
15034702,non_searcher,1
15632380,browser_only,1
2504325,single_trip,1
1505700,single_trip,1
3540703,browser_only,1
12189557,non_searcher,1
8867134,browser_only,1
1505285,multi_trip,1
5040095,browser_only,1
5458668,browser_only,1
13147756,non_searcher,1
12105007,browser_only,1
10937147,browser_only,1
15276003,non_searcher,1
12808226,single_trip,1
1095690,single_trip,1
14519940,browser_only,1
1951783,browser_only,1
4085851,non_searcher,1
1640633,non_searcher,1
549148,browser_only,1
13822028,non_searcher,1
9438972,multi_trip,2
6113874,browser_only,1
7486789,browser_only,1
12875319,browser_only,1
4768013,non_searcher,1
13979805,non_searcher,1
5884282,non_searcher,1
6507994,non_searcher,4
5967313,non_searcher,1
16611822,browser_only,1
7799365,non_searcher,1
6541665,single_trip,1
3311449,non_searcher,3
16321548,browser_only,1
3414646,browser_only,2
12120546,non_searcher,1
6671497,browser_only,3
569386,browser_only,1
11706447,browser_only,1
15837644,browser_only,1
11904527,browser_only,1
15517127,browser_only,1
3643628,browser_only,4
5676021,non_searcher,1
1384397,non_searcher,6
6033374,browser_only,1
5197134,non_searcher,6
14681657,non_searcher,6
16518593,browser_only,4
9112221,single_trip,1
9726031,browser_only,1
15539799,browser_only,1
5932954,browser_only,1
15996529,browser_only,1
13910913,non_searcher,1
3321436,browser_only,1
4463463,non_searcher,1
16743552,browser_only,1
965387,non_searcher,1
12767193,browser_only,1
654307,browser_only,1
14795601,browser_only,1
6844109,browser_only,1
8898927,browser_only,1
4589273,non_searcher,1
12938177,non_searcher,1
16302707,single_trip,1
16731826,browser_only,1
14017369,multi_trip,5
12528765,browser_only,1
6845117,single_trip,1
8803121,browser_only,1
6745547,single_trip,2
9358143,non_searcher,1
1889915,browser_only,2
2712035,non_searcher,1
1405534,non_searcher,1
9203550,non_searcher,1
7260258,non_searcher,1
8369191,browser_only,6
12727769,single_trip,1
11167273,multi_trip,1
8871383,non_searcher,1
4694360,non_searcher,1
7481236,multi_trip,1
16158349,browser_only,1
629997,single_trip,1
6303122,browser_only,1
6759958,non_searcher,1
7465747,non_searcher,1
13649481,non_searcher,1
4105898,non_searcher,1
779803,single_trip,1
10193944,browser_only,1
12899690,non_searcher,1
10462511,browser_only,3
12461235,browser_only,1
1650068,browser_only,1
2284043,non_searcher,4
11645835,non_searcher,5
16469719,multi_trip,8
14278538,browser_only,1
12764920,non_searcher,1
6629258,browser_only,1
5108210,multi_trip,1
3501900,browser_only,1
4411113,browser_only,2
12371969,multi_trip,1
5596168,non_searcher,1
11412253,non_searcher,2
11818339,browser_only,1
15580555,browser_only,1
12243935,non_searcher,1
15746748,browser_only,1
2557308,browser_only,1
3285825,non_searcher,1
15542105,browser_only,1
15939383,browser_only,1
10154536,browser_only,1
3789258,browser_only,1
18996,non_searcher,5
15970448,single_trip,1
5375742,non_searcher,2
13527587,non_searcher,7
15784020,browser_only,1
6020995,non_searcher,1
11817057,browser_only,1
16663935,multi_trip,1
14705489,browser_only,1
10000028,browser_only,6
1701708,non_searcher,1
255412,browser_only,1
11778982,non_searcher,1
2818705,non_searcher,1
3220189,single_trip,1
2749768,browser_only,1
9376779,non_searcher,1
9375897,browser_only,1
13306838,browser_only,1
3950028,non_searcher,1
7544907,multi_trip,1
7239678,browser_only,1
13728721,multi_trip,1
4346173,browser_only,1
7892574,browser_only,1
6527743,single_trip,1
9948175,browser_only,1
8095810,non_searcher,1
10777581,multi_trip,1
138890,single_trip,1
7265251,non_searcher,1
3057392,browser_only,1
11177499,non_searcher,1
566192,single_trip,2
9402041,multi_trip,1
10720079,non_searcher,1
474233,browser_only,2
11625504,non_searcher,1
10112779,browser_only,1
15205340,non_searcher,1
3943358,browser_only,2
6660313,non_searcher,1
9968201,non_searcher,4
9509527,non_searcher,1
12190532,single_trip,1
13404275,non_searcher,1
6671386,browser_only,1
10893917,frequent_renter,1
2521415,browser_only,7
8651000,browser_only,1
16519571,browser_only,1
13558354,non_searcher,1
1380308,single_trip,1
3527780,browser_only,1
9714177,multi_trip,3
404537,non_searcher,1
5667254,non_searcher,1
2811573,browser_only,1
14099585,non_searcher,1
15774375,browser_only,3
12327223,non_searcher,1
7623234,non_searcher,5
9994659,multi_trip,1
2538362,browser_only,1
11650085,multi_trip,1
6192117,non_searcher,3
14208956,non_searcher,1
6491871,single_trip,1
555350,browser_only,1
13507351,non_searcher,1
4143386,non_searcher,1
3968816,single_trip,1
14793009,single_trip,2
16689960,browser_only,2
1138167,non_searcher,1
7773030,browser_only,1
12623565,non_searcher,6
5055228,browser_only,1
9687494,non_searcher,1
16605938,non_searcher,1
4509687,single_trip,2
3212273,single_trip,1
10069493,browser_only,1
5099073,browser_only,1
8993733,browser_only,1
4079950,browser_only,1
8132445,browser_only,1
14485768,non_searcher,4
13070464,browser_only,4
4166889,browser_only,1
6678750,browser_only,1
10943906,browser_only,1
7685138,browser_only,1
11223753,non_searcher,1
16614296,single_trip,1
2686405,non_searcher,9
339718,single_trip,1
15314276,multi_trip,6
2507654,non_searcher,1
2182782,browser_only,1
3225285,browser_only,1
7579826,non_searcher,1
6709161,single_trip,1
16189229,non_searcher,1
3376706,non_searcher,1
11819983,browser_only,1
5393108,non_searcher,4
3648873,browser_only,1
9838402,browser_only,1
13744590,browser_only,1
2602727,non_searcher,4
379250,single_trip,3
3126922,non_searcher,1
5318926,browser_only,1
8634060,browser_only,1
7505926,non_searcher,1
10321509,browser_only,1
15454220,multi_trip,1
10773455,non_searcher,2
10211454,non_searcher,1
2790711,browser_only,4
2988055,single_trip,1
867740,browser_only,1
13742101,non_searcher,1
10730734,browser_only,1
4307427,browser_only,1
4283694,browser_only,1
16242398,single_trip,1
10400476,non_searcher,1
9248338,non_searcher,3
5144301,browser_only,1
2093038,non_searcher,1
11507988,non_searcher,1
4668747,single_trip,4
8807007,browser_only,1
14018271,multi_trip,1
13931043,browser_only,1
1805804,browser_only,1
3113684,single_trip,3
11764076,non_searcher,1
5606913,browser_only,1
10211301,browser_only,5
4872715,browser_only,1
5768678,browser_only,1
1777522,browser_only,1
4452833,non_searcher,1
4257935,non_searcher,1
6251001,browser_only,2
10940341,browser_only,2
1775845,single_trip,1
7932066,non_searcher,1
12491227,browser_only,3
14559393,non_searcher,1
6733256,single_trip,1
1715843,non_searcher,1
3845581,non_searcher,1
6930044,browser_only,1
114330,browser_only,1
762134,browser_only,2
3221897,browser_only,1
12539247,multi_trip,1
6594859,non_searcher,1
10515522,non_searcher,1
10571842,browser_only,1
12916366,browser_only,1
2726551,browser_only,1
793144,non_searcher,1
13493791,single_trip,1
9537991,non_searcher,1
149374,single_trip,4
4006099,browser_only,1
2451047,non_searcher,1
6782034,non_searcher,1
8433806,non_searcher,3
15527435,single_trip,4
14006997,non_searcher,1
8241216,non_searcher,1
13765062,browser_only,1
2316245,single_trip,1
16232397,browser_only,1
14703597,non_searcher,1
13230518,non_searcher,1
5086613,browser_only,1
2772408,non_searcher,1
9716125,browser_only,1
10028815,browser_only,1
5649789,non_searcher,1
14331135,browser_only,1
16300626,browser_only,1
5512295,multi_trip,1
16275081,browser_only,1
919456,browser_only,1
6088536,browser_only,1
10588191,non_searcher,1
7228614,browser_only,5
9863007,non_searcher,1
484933,non_searcher,4
11167173,browser_only,1
4072562,browser_only,1
8703459,non_searcher,1
4291429,browser_only,1
327372,browser_only,1
1186390,browser_only,1
12160563,browser_only,3
5092550,non_searcher,1
5032820,browser_only,1
16480778,non_searcher,2
15455784,non_searcher,1
9135142,multi_trip,1
13303260,browser_only,1
9720342,single_trip,1
16726651,non_searcher,1
3293376,browser_only,6
11361611,multi_trip,2
16528178,non_searcher,1
9181636,browser_only,1
5651599,non_searcher,1
9175112,non_searcher,4
2254802,browser_only,1
8818030,non_searcher,1
14440594,browser_only,2
15129303,browser_only,3
13736394,non_searcher,3
10879378,non_searcher,1
12584462,browser_only,4
1329805,non_searcher,4
12653526,single_trip,6
6672124,non_searcher,1
10198832,single_trip,2
16680117,browser_only,1
15432433,single_trip,1
12674272,single_trip,2
16014760,browser_only,1
9039873,browser_only,1
15545389,browser_only,1
11255181,non_searcher,1
11277432,browser_only,1
6303356,non_searcher,1
11537336,browser_only,2
15240356,browser_only,1
1147549,browser_only,1
742355,single_trip,1
14715670,browser_only,1
13939274,browser_only,1
9120320,browser_only,1
6219650,non_searcher,2
16143854,single_trip,1
5936099,browser_only,1
5370549,non_searcher,1
1659745,browser_only,1
8328578,browser_only,1
15568136,non_searcher,2
14936800,browser_only,1
5976887,browser_only,1
3508632,non_searcher,1
13524539,browser_only,1
8112340,single_trip,1
2082636,non_searcher,1
12000479,single_trip,1
5242118,browser_only,1
465095,non_searcher,1
14246793,non_searcher,3
12444535,browser_only,1
10787627,browser_only,2
4032818,browser_only,1
7411886,non_searcher,1
231500,browser_only,1
9812773,browser_only,1
14812505,browser_only,1
7077423,browser_only,1
11412189,non_searcher,1
477939,browser_only,1
14544722,browser_only,1
11923597,non_searcher,1
15152570,browser_only,1
1454690,browser_only,1
5671596,non_searcher,1
8883949,browser_only,3
15658399,frequent_renter,1
8830485,browser_only,1
3499300,non_searcher,1
14272428,browser_only,1
15421887,non_searcher,1
13263270,non_searcher,1
8942338,browser_only,1
5377262,browser_only,1
108171,single_trip,2
3783879,non_searcher,2
11504757,non_searcher,1
16243606,non_searcher,1
16351594,single_trip,1
13625043,single_trip,2
12140901,browser_only,1
1925091,non_searcher,6
16067487,browser_only,1
15504278,browser_only,2
3055150,non_searcher,1
7890243,browser_only,1
16168456,non_searcher,3
1554512,multi_trip,1
15667945,browser_only,2
8329923,browser_only,1
10316944,single_trip,1
11088429,browser_only,7
6674479,non_searcher,1
3656681,browser_only,1
9974651,browser_only,1
10786448,browser_only,1
13168921,browser_only,1
4059342,non_searcher,1
12670227,browser_only,4
5757361,single_trip,1
2354862,browser_only,1
436815,non_searcher,2
6307224,browser_only,1
1952145,single_trip,4
16376055,browser_only,1
3939229,browser_only,1
5159853,non_searcher,1
3460754,browser_only,2
1804308,single_trip,1
4614549,browser_only,1
813295,non_searcher,3
10275084,non_searcher,1
278191,non_searcher,1
14881980,non_searcher,1
11690796,non_searcher,2
15814002,non_searcher,1
15476345,browser_only,3
1143549,single_trip,5
13073729,non_searcher,1
10630175,browser_only,1
15726190,non_searcher,2
3990250,browser_only,1
5720184,browser_only,1
2214451,non_searcher,1
7048887,browser_only,1
5333043,non_searcher,1
14963838,non_searcher,4
13620561,non_searcher,1
12277985,non_searcher,2
1613220,browser_only,4
10578885,browser_only,1
4518388,non_searcher,1
5097675,single_trip,1
7521742,browser_only,1
679359,non_searcher,2
490767,non_searcher,1
4362034,browser_only,1
5005464,non_searcher,1
13347234,browser_only,1
13510943,multi_trip,1
15398400,frequent_renter,1
11344995,non_searcher,6
1721296,non_searcher,1
12869522,browser_only,1
15081245,browser_only,2
12243903,non_searcher,7
10939629,multi_trip,1
4559640,non_searcher,4
6557273,non_searcher,2
4586471,browser_only,1
6843196,browser_only,1
11244484,browser_only,7
210596,non_searcher,1
15882739,browser_only,1
15988401,browser_only,1
9809586,non_searcher,1
5147840,non_searcher,1
5982142,multi_trip,1
920390,non_searcher,1
16545972,multi_trip,2
13489219,browser_only,1
16269563,browser_only,1
8528922,browser_only,3
4476490,browser_only,1
11858299,non_searcher,1
3929699,browser_only,1
10162264,browser_only,1
4553871,single_trip,1
10290425,browser_only,1
6979481,non_searcher,2
851569,browser_only,1
13912991,non_searcher,1
2122817,non_searcher,1
13459520,browser_only,1
5367263,browser_only,4
2890799,browser_only,1
4681170,non_searcher,1
2008647,browser_only,1
1611028,browser_only,1
7843420,browser_only,1
14092364,browser_only,1
13570423,single_trip,1
427841,browser_only,2
4587372,single_trip,1
15648849,browser_only,1
499999,non_searcher,1
12391904,browser_only,1
2458988,non_searcher,1
1817894,non_searcher,1
7766010,browser_only,1
8545080,browser_only,1
1524848,non_searcher,1
10258513,non_searcher,1
2493694,browser_only,1
6571489,non_searcher,1
4925448,non_searcher,1
11768681,single_trip,1
4984858,single_trip,1
11057020,browser_only,1
12148005,browser_only,2
1739276,browser_only,9
7656413,browser_only,1
745435,browser_only,1
11548505,browser_only,1
8039478,non_searcher,6
14928734,non_searcher,1
7064743,browser_only,2
8331377,multi_trip,1
16670209,non_searcher,1
810613,browser_only,1
11212542,browser_only,1
9429082,browser_only,1
8059860,browser_only,1
1975662,browser_only,1
13372228,non_searcher,2
8651637,browser_only,1
16008786,browser_only,3
14511374,single_trip,4
16227922,non_searcher,1
7217960,non_searcher,1
8097041,non_searcher,2
10752206,browser_only,3
15246916,browser_only,1
1012530,frequent_renter,1
15060571,single_trip,4
8189543,non_searcher,1
16005457,non_searcher,2
15043327,non_searcher,1
8551010,non_searcher,1
11680772,browser_only,1
8959009,browser_only,1
7247815,browser_only,7
10722799,non_searcher,3
125080,browser_only,1
3352333,single_trip,1
5663958,non_searcher,5
7944695,browser_only,1
12602284,browser_only,1
13793248,non_searcher,1
4429901,browser_only,4
6929564,browser_only,1
4092495,browser_only,1
1158846,browser_only,1
4123517,non_searcher,1
7309556,browser_only,1
3365487,multi_trip,2
10063602,browser_only,6
9098826,browser_only,1
13086525,browser_only,1
6884230,single_trip,5
12861976,non_searcher,1
8938108,non_searcher,2
7945308,browser_only,6
7120570,browser_only,2
15891436,non_searcher,1
3236369,multi_trip,1
12776212,browser_only,1
9888119,browser_only,1
4722794,browser_only,1
5617741,single_trip,1
16225227,browser_only,4
3654627,browser_only,1
5942249,non_searcher,1
3122966,browser_only,1
3361274,browser_only,1
5857913,non_searcher,1
250304,single_trip,6
8752184,non_searcher,1
3573560,browser_only,3
7770656,browser_only,1
471661,browser_only,1
1563426,multi_trip,3
5874420,single_trip,6
12885525,non_searcher,1
13244050,non_searcher,4
8423929,non_searcher,1
16618639,browser_only,1
4469964,non_searcher,1
7688279,browser_only,1
14597699,multi_trip,1
1976721,browser_only,1
10344148,non_searcher,1
7328755,multi_trip,1
15934544,single_trip,4
11096433,frequent_renter,1
9545099,browser_only,1
1824428,non_searcher,1
4602550,browser_only,3
4113795,non_searcher,2
6444382,non_searcher,9
14161861,single_trip,2
2984529,non_searcher,1
542758,non_searcher,1
10361929,browser_only,1
15021050,non_searcher,1
7689873,non_searcher,3
14680958,non_searcher,1
1538481,non_searcher,1
10050681,browser_only,5
2036209,non_searcher,1
693330,browser_only,2
13195220,browser_only,1
1031591,browser_only,1
226755,browser_only,4
10705863,browser_only,1
3654568,non_searcher,1
1881155,single_trip,2
346373,non_searcher,1
14868011,browser_only,1
15830812,non_searcher,1
12543750,non_searcher,1
7036022,single_trip,1
439613,non_searcher,1
10297828,browser_only,1
15740467,browser_only,1
11727838,browser_only,1
14792388,non_searcher,1
4694263,browser_only,1
4985149,browser_only,1
13859974,browser_only,1
635891,non_searcher,1
13306440,browser_only,6
4098651,single_trip,1
1000289,browser_only,1
15609643,non_searcher,1
7334184,single_trip,1
1970557,non_searcher,1
2151584,non_searcher,1
11355360,browser_only,4
5234796,browser_only,3
2759761,non_searcher,1
2835728,non_searcher,1
961161,single_trip,5
14722262,browser_only,1
12413590,non_searcher,1
15017497,browser_only,1
2822702,non_searcher,1
6406763,browser_only,1
1078705,browser_only,1
15204156,single_trip,3
1585263,browser_only,4
10918342,single_trip,1
11125154,browser_only,1
11924450,non_searcher,1
14784649,browser_only,2
5053940,browser_only,1
11111975,browser_only,1
3674021,non_searcher,1
15837031,browser_only,1
13863093,browser_only,1
4356786,single_trip,1
14345645,single_trip,1
6270646,browser_only,1
15241468,single_trip,1
12486493,non_searcher,6
590018,browser_only,1
2082604,non_searcher,1
1926484,single_trip,1
12874412,non_searcher,1
3589842,browser_only,1
15606185,non_searcher,1
7396179,non_searcher,1
15273833,multi_trip,1
9008885,non_searcher,1
7882593,non_searcher,1
13995747,browser_only,1
13828381,single_trip,5
13232575,single_trip,1
6015149,browser_only,1
10852235,browser_only,1
13405930,browser_only,1
6952629,multi_trip,1
5060822,browser_only,1
10540231,non_searcher,1
7430123,browser_only,1
15993146,browser_only,1
12614010,non_searcher,1
1737254,non_searcher,1
7491175,non_searcher,1
8427969,browser_only,1
12968641,browser_only,1
14344258,browser_only,1
2321413,browser_only,1
280814,multi_trip,1
15887970,browser_only,1
4398067,browser_only,2
7498884,non_searcher,1
9929921,single_trip,1
14527781,browser_only,1
6772507,non_searcher,1
16544492,non_searcher,1
5745545,non_searcher,4
1481066,browser_only,4
9474792,browser_only,1
12622029,browser_only,1
14052941,browser_only,1
16045638,non_searcher,1
1136692,browser_only,1
8315942,non_searcher,1
12623930,non_searcher,1
3364077,non_searcher,1
10967365,single_trip,1
3401172,non_searcher,3
1637497,browser_only,6
8673005,non_searcher,1
15684794,browser_only,1
11259826,non_searcher,2
5701127,non_searcher,1
1060202,single_trip,1
1525464,non_searcher,1
2365954,browser_only,2
15244503,non_searcher,1
13061525,multi_trip,1
5602817,non_searcher,1
11267079,browser_only,6
16340349,browser_only,1
10150189,browser_only,2
8638680,browser_only,6
5988589,browser_only,1
1565207,browser_only,1
9234598,browser_only,1
9317553,multi_trip,1
5824719,browser_only,1
11083894,browser_only,1
4069330,browser_only,2
5598139,non_searcher,1
9983506,non_searcher,2
227759,browser_only,1
3285341,browser_only,1
6100491,browser_only,1
13524047,non_searcher,1
8457324,browser_only,1
8113184,non_searcher,1
14059250,non_searcher,3
7239045,single_trip,1
9836296,browser_only,8
916159,non_searcher,1
5034812,browser_only,1
13799309,non_searcher,1
15550299,multi_trip,1
15920551,non_searcher,1
12827833,browser_only,1
13359210,browser_only,1
14667758,browser_only,1
2828388,browser_only,1
3550760,non_searcher,1
3188196,browser_only,1
13124396,browser_only,1
1800377,browser_only,1
14280336,browser_only,1
2696994,non_searcher,1
13723856,non_searcher,1
8414189,non_searcher,1
846819,non_searcher,3
3980278,non_searcher,1
12876561,single_trip,1
4316767,non_searcher,1
1695671,browser_only,7
11677283,non_searcher,1
7128828,browser_only,1
523524,non_searcher,1
6540608,browser_only,1
10550010,single_trip,1
731803,browser_only,1
11976140,browser_only,1
13127434,browser_only,1
12964211,browser_only,1
9691190,non_searcher,1
12609912,single_trip,1
14905120,browser_only,1
10934617,browser_only,1
3865295,non_searcher,1
9383898,single_trip,1
328224,non_searcher,1
9944429,non_searcher,2
4715947,non_searcher,1
3918521,browser_only,3
16243305,multi_trip,3
15572107,non_searcher,1
11649000,browser_only,1
8610534,non_searcher,1
14510388,browser_only,1
12756088,browser_only,1
16492004,single_trip,4
11208000,browser_only,1
1235049,browser_only,1
8469509,non_searcher,1
14129383,browser_only,1
14158703,non_searcher,2
13499601,browser_only,1
12092462,browser_only,1
3306414,non_searcher,1
12098602,single_trip,3
8286708,browser_only,1
11217642,browser_only,2
6088717,browser_only,1
15351319,non_searcher,1
1096995,single_trip,4
14725782,browser_only,1
2568424,browser_only,1
13127959,multi_trip,2
13227191,multi_trip,1
9753570,browser_only,1
3974931,browser_only,4
10097144,single_trip,1
4765821,browser_only,1
7150233,non_searcher,1
6517216,multi_trip,1
13852689,browser_only,1
675235,non_searcher,1
11596308,browser_only,1
2555413,browser_only,1
8100264,non_searcher,5
11097535,browser_only,1
260555,browser_only,1
5336318,multi_trip,1
14033258,non_searcher,1
16307252,browser_only,1
80855,non_searcher,1
808792,browser_only,2
12022429,non_searcher,1
16017852,browser_only,1
2591604,browser_only,1
1250457,multi_trip,3
10253251,browser_only,1
3707392,browser_only,1
12655771,browser_only,1
12973443,browser_only,6
7036131,single_trip,1
11935270,non_searcher,2
4465218,non_searcher,2
5204221,non_searcher,1
1622761,non_searcher,1
10392514,browser_only,1
3901921,browser_only,1
11668537,browser_only,1
11444087,browser_only,4
568738,browser_only,1
7113440,non_searcher,1
4655158,browser_only,1
13840311,non_searcher,1
13846936,browser_only,1
9487448,single_trip,6
15558365,browser_only,1
11535203,non_searcher,1
2734486,browser_only,1
3644371,single_trip,1
2582607,non_searcher,1
6807171,browser_only,1
13824625,browser_only,1
10436354,non_searcher,1
12287303,non_searcher,4
3267077,non_searcher,1
12606129,multi_trip,1
10701028,browser_only,2
6032252,browser_only,1
8050169,non_searcher,1
4542980,multi_trip,1
2999420,browser_only,4
11088750,non_searcher,1
14780376,browser_only,4
13529690,browser_only,1
3643114,non_searcher,1
4290538,browser_only,1
10968402,browser_only,1
6452952,browser_only,1
2111323,multi_trip,1
3322029,browser_only,1
14247864,non_searcher,1
16364622,browser_only,1
7732117,non_searcher,2
13904378,browser_only,1
9272977,browser_only,1
1562683,browser_only,5
10001658,browser_only,1
4805246,non_searcher,1
8086404,browser_only,1
15427143,non_searcher,1
15231098,browser_only,1
6159435,browser_only,5
10410437,browser_only,4
9744613,single_trip,4
11463016,non_searcher,1
461008,browser_only,1
15172782,non_searcher,2
4902588,non_searcher,4
3022068,browser_only,9
11297369,frequent_renter,1
1534000,browser_only,6
13255074,browser_only,1
10453798,multi_trip,1
12546125,single_trip,1
15354038,browser_only,1
2110985,non_searcher,1
3923307,non_searcher,1
3879237,browser_only,1
3856290,browser_only,1
9163740,browser_only,1
6851124,non_searcher,1
1304370,single_trip,1
7718032,browser_only,1
14521470,browser_only,1
256276,non_searcher,1
6261419,multi_trip,4
9818481,browser_only,1
11747081,browser_only,1
3243543,non_searcher,1
3104831,browser_only,1
14584067,non_searcher,1
11147061,single_trip,1
11520914,browser_only,1
10115436,browser_only,1
6318079,non_searcher,1
7842835,single_trip,1
2384492,browser_only,4
14883824,browser_only,1
7563537,browser_only,1
3278685,browser_only,4
2832640,browser_only,2
4939320,non_searcher,2
6282331,non_searcher,1
1901025,browser_only,1
13896612,browser_only,1
6939901,browser_only,1
7557771,browser_only,1
624822,browser_only,1
15254699,non_searcher,1
2127579,non_searcher,1
2381636,multi_trip,1
16722220,single_trip,1
13910901,non_searcher,1
704324,browser_only,1
13285223,browser_only,1
817742,browser_only,1
15268012,non_searcher,1
14297174,single_trip,1
4696090,single_trip,3
10948849,non_searcher,1
873248,browser_only,1
6269761,single_trip,1
11489439,non_searcher,3
12812613,non_searcher,1
5281548,frequent_renter,1
16573688,browser_only,2
7010057,non_searcher,1
7189098,browser_only,2
4195320,single_trip,1
13415746,multi_trip,1
11268006,browser_only,1
10208372,single_trip,1
12910934,single_trip,1
7892156,single_trip,1
14261234,browser_only,1
5133811,non_searcher,1
11432983,non_searcher,1
3297575,browser_only,1
14158507,browser_only,1
12307476,browser_only,1
2697044,non_searcher,1
13796505,non_searcher,2
12475310,browser_only,1
9549746,non_searcher,1
15728352,browser_only,1
10908923,browser_only,1
11629909,browser_only,2
4475116,browser_only,1
14649024,browser_only,1
6629586,browser_only,1
15510810,non_searcher,1
4749609,browser_only,1
2614316,multi_trip,1
14299978,browser_only,1
11181377,non_searcher,1
12967216,single_trip,1
16162590,browser_only,1
9944585,browser_only,3
8129507,non_searcher,2
16381173,non_searcher,1
1138075,multi_trip,3
7793220,non_searcher,2
12949292,browser_only,1
2409072,browser_only,1
4740339,browser_only,1
9903227,browser_only,1
9109262,non_searcher,1
16479773,single_trip,1
9253936,non_searcher,1
2375285,non_searcher,4
865476,non_searcher,1
14866238,browser_only,1
13903812,browser_only,3
14840395,browser_only,1
2102793,single_trip,1
8864769,non_searcher,1
3817874,browser_only,1
476147,multi_trip,1
11328688,browser_only,1
11246119,browser_only,1
6077745,single_trip,1
8173291,browser_only,1
3732290,non_searcher,1
3282898,non_searcher,1
11246351,multi_trip,2
1203729,non_searcher,1
5281005,non_searcher,1
16287076,browser_only,1
13158662,browser_only,1
10190899,non_searcher,4
9421736,non_searcher,1
8843346,non_searcher,1
5202547,non_searcher,1
14531075,browser_only,1
12448692,browser_only,1
11904819,non_searcher,1
1206646,non_searcher,1
4889205,browser_only,1
3720938,non_searcher,1
5819575,multi_trip,1
5773742,browser_only,1
1011658,browser_only,3
2630180,browser_only,1
8394258,non_searcher,1
3034905,browser_only,1
5517781,non_searcher,1
5385003,single_trip,1
11903119,single_trip,1
16269752,browser_only,1
14504270,browser_only,1
4269819,browser_only,1
13788876,browser_only,1
14438384,single_trip,1
6086359,non_searcher,1
8913962,non_searcher,3
4563903,non_searcher,1
5144776,multi_trip,1
10014650,non_searcher,1
11512471,browser_only,4
12790698,non_searcher,1
10801872,browser_only,2
9839669,browser_only,1
11986360,browser_only,1
9446780,multi_trip,1
1353701,browser_only,3
12818450,browser_only,1
6281033,non_searcher,1
6385169,non_searcher,1
418589,browser_only,1
10498059,multi_trip,1
7961464,non_searcher,1
10081767,browser_only,1
5775219,non_searcher,1
14465790,single_trip,1
11994138,multi_trip,1
2743853,browser_only,1
14020427,browser_only,1
6088030,browser_only,1
10887408,non_searcher,1
11789148,non_searcher,3
9405093,non_searcher,1
11516816,browser_only,1
10959077,browser_only,1
1556486,browser_only,1
5559207,non_searcher,4
9056632,single_trip,2
197500,browser_only,1
