user_id,segment,home_location_id
622,non_searcher,1
623,non_searcher,1
624,non_searcher,1
625,non_searcher,1
626,non_searcher,1
627,non_searcher,1
628,non_searcher,1
629,non_searcher,1
630,non_searcher,1
631,non_searcher,1
632,non_searcher,1
633,non_searcher,1
634,non_searcher,1
635,non_searcher,6
636,non_searcher,1
637,non_searcher,2
638,non_searcher,1
639,non_searcher,2
640,non_searcher,1
641,non_searcher,1
642,non_searcher,1
643,non_searcher,2
644,non_searcher,1
645,non_searcher,1
646,non_searcher,4
647,non_searcher,1
648,non_searcher,2
649,non_searcher,1
650,non_searcher,1
651,non_searcher,1
652,non_searcher,1
653,non_searcher,2
654,non_searcher,1
655,non_searcher,1
656,non_searcher,1
657,non_searcher,1
658,non_searcher,1
659,non_searcher,1
660,non_searcher,5
661,non_searcher,1
662,non_searcher,1
663,non_searcher,2
664,non_searcher,2
665,non_searcher,1
666,non_searcher,1
667,non_searcher,2
668,non_searcher,1
669,non_searcher,1
670,non_searcher,2
671,non_searcher,1
672,non_searcher,3
673,non_searcher,2
674,non_searcher,1
675,non_searcher,1
676,non_searcher,1
677,non_searcher,1
678,non_searcher,1
679,non_searcher,1
680,non_searcher,1
681,non_searcher,1
682,non_searcher,1
683,non_searcher,2
684,non_searcher,1
685,non_searcher,4
686,non_searcher,1
687,non_searcher,1
688,non_searcher,4
689,non_searcher,1
690,non_searcher,1
691,non_searcher,1
692,non_searcher,1
693,non_searcher,1
694,non_searcher,1
695,non_searcher,1
696,non_searcher,1
697,non_searcher,1
698,non_searcher,1
699,non_searcher,1
700,non_searcher,1
701,non_searcher,1
702,non_searcher,1
703,non_searcher,1
704,non_searcher,1
705,non_searcher,1
706,non_searcher,4
707,non_searcher,1
708,non_searcher,1
709,non_searcher,1
710,non_searcher,1
711,non_searcher,1
712,non_searcher,1
713,non_searcher,1
714,non_searcher,1
715,non_searcher,1
716,non_searcher,2
717,non_searcher,1
718,non_searcher,1
719,non_searcher,1
720,non_searcher,1
721,non_searcher,1
722,non_searcher,1
723,non_searcher,2
724,non_searcher,1
725,non_searcher,1
726,non_searcher,1
727,non_searcher,2
728,non_searcher,1
729,non_searcher,1
730,non_searcher,1
731,non_searcher,1
732,non_searcher,1
733,non_searcher,1
734,non_searcher,1
735,non_searcher,1
736,non_searcher,1
737,non_searcher,1
738,non_searcher,1
739,non_searcher,1
740,non_searcher,1
741,non_searcher,1
742,non_searcher,1
743,non_searcher,1
744,non_searcher,3
745,non_searcher,6
746,non_searcher,4
747,non_searcher,1
748,non_searcher,1
749,non_searcher,2
750,non_searcher,1
751,non_searcher,1
752,non_searcher,2
753,non_searcher,1
754,non_searcher,1
755,non_searcher,1
756,non_searcher,4
757,non_searcher,4
758,non_searcher,1
759,non_searcher,1
760,non_searcher,1
761,non_searcher,4
762,non_searcher,1
763,non_searcher,1
764,non_searcher,6
765,non_searcher,4
766,non_searcher,2
767,non_searcher,2
768,non_searcher,1
769,non_searcher,1
770,non_searcher,1
771,non_searcher,6
772,non_searcher,1
773,non_searcher,1
774,non_searcher,1
775,non_searcher,5
776,non_searcher,7
777,non_searcher,1
778,non_searcher,1
779,non_searcher,1
780,non_searcher,1
781,non_searcher,1
782,non_searcher,1
783,non_searcher,4
784,non_searcher,6
785,non_searcher,2
786,non_searcher,6
787,non_searcher,2
788,non_searcher,1
789,non_searcher,1
790,non_searcher,1
791,non_searcher,1
792,non_searcher,1
793,non_searcher,1
794,non_searcher,1
795,non_searcher,1
796,non_searcher,1
797,non_searcher,2
798,non_searcher,1
799,non_searcher,1
800,non_searcher,3
801,non_searcher,2
802,non_searcher,1
803,non_searcher,1
804,non_searcher,1
805,non_searcher,2
806,non_searcher,1
807,non_searcher,1
808,non_searcher,1
809,non_searcher,1
810,non_searcher,1
811,non_searcher,1
812,non_searcher,1
813,non_searcher,1
814,non_searcher,1
815,non_searcher,1
816,non_searcher,1
817,non_searcher,1
818,non_searcher,1
819,non_searcher,2
820,non_searcher,1
821,non_searcher,1
822,non_searcher,3
823,non_searcher,1
824,non_searcher,1
825,non_searcher,1
826,non_searcher,1
827,non_searcher,1
828,non_searcher,1
829,non_searcher,2
830,non_searcher,1
831,non_searcher,6
832,non_searcher,4
833,non_searcher,1
834,non_searcher,1
835,non_searcher,4
836,non_searcher,1
837,non_searcher,3
838,non_searcher,1
839,non_searcher,1
840,non_searcher,2
841,non_searcher,1
842,non_searcher,1
843,non_searcher,3
844,non_searcher,1
845,non_searcher,1
846,non_searcher,1
847,non_searcher,1
848,non_searcher,1
849,non_searcher,1
850,non_searcher,4
851,non_searcher,1
852,non_searcher,1
853,non_searcher,5
854,non_searcher,1
855,non_searcher,1
856,non_searcher,1
857,non_searcher,1
858,non_searcher,1
859,non_searcher,1
860,non_searcher,1
861,non_searcher,1
862,non_searcher,1
863,non_searcher,1
864,non_searcher,2
865,non_searcher,1
866,non_searcher,1
867,non_searcher,1
868,non_searcher,1
869,non_searcher,1
870,non_searcher,1
871,non_searcher,1
872,non_searcher,1
873,non_searcher,1
874,non_searcher,3
875,non_searcher,1
876,non_searcher,1
877,non_searcher,1
878,non_searcher,1
879,non_searcher,1
880,non_searcher,1
881,non_searcher,1
882,non_searcher,1
883,non_searcher,1
884,non_searcher,1
885,non_searcher,1
886,non_searcher,2
887,non_searcher,1
888,non_searcher,1
889,non_searcher,1
890,non_searcher,1
891,non_searcher,1
892,non_searcher,9
893,non_searcher,1
894,non_searcher,2
895,non_searcher,2
896,non_searcher,1
897,non_searcher,1
898,non_searcher,1
899,non_searcher,1
900,non_searcher,1
901,non_searcher,1
902,non_searcher,1
903,non_searcher,1
904,non_searcher,4
905,non_searcher,1
906,non_searcher,1
907,non_searcher,4
908,non_searcher,1
909,non_searcher,6
910,non_searcher,2
911,non_searcher,1
912,non_searcher,1
913,non_searcher,1
914,non_searcher,1
915,non_searcher,4
916,non_searcher,3
917,non_searcher,1
918,non_searcher,1
919,non_searcher,2
920,non_searcher,2
921,non_searcher,1
922,non_searcher,1
923,non_searcher,1
924,non_searcher,1
925,non_searcher,1
926,non_searcher,1
927,non_searcher,2
928,non_searcher,1
929,non_searcher,1
930,non_searcher,1
931,non_searcher,1
932,non_searcher,1
933,non_searcher,1
934,non_searcher,1
935,non_searcher,1
936,non_searcher,1
937,non_searcher,6
938,non_searcher,1
939,non_searcher,1
940,non_searcher,1
941,non_searcher,1
942,non_searcher,1
943,non_searcher,2
944,non_searcher,1
945,non_searcher,1
946,non_searcher,1
947,non_searcher,1
948,non_searcher,2
949,non_searcher,1
950,non_searcher,1
951,non_searcher,1
952,non_searcher,1
953,non_searcher,1
954,non_searcher,4
955,non_searcher,1
956,non_searcher,2
957,non_searcher,1
958,non_searcher,1
959,non_searcher,1
960,non_searcher,1
961,non_searcher,1
962,non_searcher,5
963,non_searcher,1
964,non_searcher,1
965,non_searcher,1
966,non_searcher,1
967,non_searcher,1
968,non_searcher,2
969,non_searcher,1
970,non_searcher,1
971,non_searcher,1
972,non_searcher,1
973,non_searcher,1
974,non_searcher,7
975,non_searcher,5
976,non_searcher,1
977,non_searcher,8
978,non_searcher,1
979,non_searcher,1
980,non_searcher,1
981,non_searcher,1
982,non_searcher,1
983,non_searcher,1
984,non_searcher,1
985,non_searcher,2
986,non_searcher,8
987,non_searcher,1
988,non_searcher,1
989,non_searcher,1
990,non_searcher,1
991,non_searcher,1
992,non_searcher,1
993,non_searcher,1
994,non_searcher,1
995,non_searcher,3
996,non_searcher,1
997,non_searcher,1
998,non_searcher,1
999,non_searcher,1
1000,non_searcher,1
1001,non_searcher,4
1002,non_searcher,1
1003,non_searcher,6
1004,non_searcher,1
1005,non_searcher,1
1006,non_searcher,1
1007,non_searcher,1
1008,non_searcher,4
1009,non_searcher,1
1010,non_searcher,9
1011,non_searcher,1
1012,non_searcher,1
1013,non_searcher,1
1014,non_searcher,1
1015,non_searcher,1
1016,non_searcher,4
1017,non_searcher,1
1018,non_searcher,2
1019,non_searcher,1
1020,non_searcher,1
1021,non_searcher,1
1022,non_searcher,1
1023,non_searcher,1
1024,non_searcher,1
1025,non_searcher,1
1026,non_searcher,1
1027,non_searcher,1
1028,non_searcher,1
1029,non_searcher,1
1030,non_searcher,1
1031,non_searcher,1
1032,non_searcher,1
1033,non_searcher,1
1034,non_searcher,1
1035,non_searcher,1
1036,non_searcher,2
1037,non_searcher,1
1038,non_searcher,2
1039,non_searcher,1
1040,non_searcher,1
1041,non_searcher,1
1042,non_searcher,1
1043,non_searcher,1
1044,non_searcher,1
1045,non_searcher,1
1046,non_searcher,1
1047,non_searcher,1
1048,non_searcher,1
1049,non_searcher,1
1050,non_searcher,1
1051,non_searcher,1
1052,non_searcher,1
1053,non_searcher,4
1054,non_searcher,1
1055,non_searcher,1
1056,non_searcher,1
1057,non_searcher,1
1058,non_searcher,1
1059,non_searcher,1
1060,non_searcher,1
1061,non_searcher,1
1062,non_searcher,3
1063,non_searcher,1
1064,non_searcher,1
1065,non_searcher,1
1066,non_searcher,1
1067,non_searcher,1
1068,non_searcher,2
1069,non_searcher,1
1070,non_searcher,4
1071,non_searcher,1
1072,non_searcher,1
1073,non_searcher,1
1074,non_searcher,1
1075,non_searcher,1
1076,non_searcher,1
1077,non_searcher,1
1078,non_searcher,1
1079,non_searcher,1
1080,non_searcher,1
1081,non_searcher,1
1082,non_searcher,1
1083,non_searcher,1
1084,non_searcher,1
1085,non_searcher,1
1086,non_searcher,3
1087,non_searcher,1
1088,non_searcher,1
1089,non_searcher,1
1090,non_searcher,2
1091,non_searcher,1
1092,non_searcher,1
1093,non_searcher,1
1094,non_searcher,1
1095,non_searcher,1
1096,non_searcher,2
1097,non_searcher,1
1098,non_searcher,2
1099,non_searcher,1
1100,non_searcher,1
1101,non_searcher,1
1102,non_searcher,1
1103,non_searcher,4
1104,non_searcher,1
1105,non_searcher,4
1106,non_searcher,1
1107,non_searcher,1
1108,non_searcher,2
1109,non_searcher,1
1110,non_searcher,1
1111,non_searcher,1
1112,non_searcher,1
1113,non_searcher,1
1114,non_searcher,9
1115,non_searcher,5
1116,non_searcher,1
1117,non_searcher,1
1118,non_searcher,1
1119,non_searcher,1
1120,non_searcher,1
1121,non_searcher,1
1122,non_searcher,1
1123,non_searcher,1
1124,non_searcher,2
1125,non_searcher,1
1126,non_searcher,1
1127,non_searcher,1
1128,non_searcher,4
1129,non_searcher,3
1130,non_searcher,1
1131,non_searcher,1
1132,non_searcher,5
1133,non_searcher,1
1134,non_searcher,1
1135,non_searcher,1
1136,non_searcher,1
1137,non_searcher,1
1138,non_searcher,1
1139,non_searcher,1
1140,non_searcher,1
1141,non_searcher,2
1142,non_searcher,1
1143,non_searcher,1
1144,non_searcher,1
1145,non_searcher,1
1146,non_searcher,1
1147,non_searcher,1
1148,non_searcher,1
1149,non_searcher,1
1150,non_searcher,1
1151,non_searcher,1
1152,non_searcher,1
1153,non_searcher,1
1154,non_searcher,1
1155,non_searcher,1
1156,non_searcher,1
1157,non_searcher,1
1158,non_searcher,1
1159,non_searcher,1
1160,non_searcher,1
1161,non_searcher,1
1162,non_searcher,1
1163,non_searcher,2
1164,non_searcher,1
1165,non_searcher,2
1166,non_searcher,3
1167,non_searcher,4
1168,non_searcher,1
1169,non_searcher,1
1170,non_searcher,1
1171,non_searcher,1
1172,non_searcher,1
1173,non_searcher,1
1174,non_searcher,1
1175,non_searcher,1
1176,non_searcher,1
1177,non_searcher,1
1178,non_searcher,2
1179,non_searcher,1
1180,non_searcher,1
1181,non_searcher,1
1182,non_searcher,1
1183,non_searcher,1
1184,non_searcher,1
1185,non_searcher,1
1186,non_searcher,3
1187,non_searcher,1
1188,non_searcher,1
1189,non_searcher,1
1190,non_searcher,1
1191,non_searcher,1
1192,non_searcher,1
1193,non_searcher,1
1194,non_searcher,1
1195,non_searcher,1
1196,non_searcher,1
1197,non_searcher,1
1198,non_searcher,1
1199,non_searcher,1
1200,non_searcher,1
1201,non_searcher,4
1202,non_searcher,2
1203,non_searcher,1
1204,non_searcher,1
1205,non_searcher,1
1206,non_searcher,1
1207,non_searcher,1
1208,non_searcher,1
1209,non_searcher,6
1210,non_searcher,1
1211,non_searcher,1
1212,non_searcher,1
1213,non_searcher,1
1214,non_searcher,1
1215,non_searcher,1
1216,non_searcher,1
1217,non_searcher,1
1218,non_searcher,1
1219,non_searcher,1
1220,non_searcher,2
1221,non_searcher,1
1222,non_searcher,3
1223,non_searcher,5
1224,non_searcher,1
1225,non_searcher,1
1226,non_searcher,1
1227,non_searcher,1
1228,non_searcher,3
1229,non_searcher,1
1230,non_searcher,1
1231,non_searcher,1
1232,non_searcher,4
1233,non_searcher,1
1234,non_searcher,1
1235,non_searcher,1
1236,non_searcher,1
1237,non_searcher,8
1238,non_searcher,1
1239,non_searcher,4
1240,non_searcher,1
1241,non_searcher,2
1242,non_searcher,1
1243,non_searcher,5
1244,non_searcher,1
1245,non_searcher,1
1246,non_searcher,1
1247,non_searcher,2
1248,non_searcher,1
1249,non_searcher,2
1250,non_searcher,1
1251,non_searcher,2
1252,non_searcher,1
1253,non_searcher,1
1254,non_searcher,3
1255,non_searcher,2
1256,non_searcher,4
1257,non_searcher,1
1258,non_searcher,1
1259,non_searcher,1
1260,non_searcher,1
1261,non_searcher,1
1262,non_searcher,1
1263,non_searcher,1
1264,non_searcher,3
1265,non_searcher,3
1266,non_searcher,1
1267,non_searcher,2
1268,non_searcher,3
1269,non_searcher,1
1270,non_searcher,1
1271,non_searcher,1
1272,non_searcher,1
1273,non_searcher,1
1274,non_searcher,6
1275,non_searcher,1
1276,non_searcher,1
1277,non_searcher,1
1278,non_searcher,1
1279,non_searcher,1
1280,non_searcher,4
1281,non_searcher,2
1282,non_searcher,1
1283,non_searcher,5
1284,non_searcher,1
1285,non_searcher,1
1286,non_searcher,1
1287,non_searcher,1
1288,non_searcher,2
1289,non_searcher,1
1290,non_searcher,1
1291,non_searcher,2
1292,non_searcher,1
1293,non_searcher,1
1294,non_searcher,1
1295,non_searcher,1
1296,non_searcher,1
1297,non_searcher,1
1298,non_searcher,1
1299,non_searcher,1
1300,non_searcher,1
1301,non_searcher,1
1302,non_searcher,1
1303,non_searcher,1
1304,non_searcher,5
1305,non_searcher,1
1306,non_searcher,4
1307,non_searcher,1
1308,non_searcher,1
1309,non_searcher,1
1310,non_searcher,1
1311,non_searcher,1
1312,non_searcher,1
1313,non_searcher,1
1314,non_searcher,1
1315,non_searcher,1
1316,non_searcher,1
1317,non_searcher,1
1318,non_searcher,1
1319,non_searcher,1
1320,non_searcher,1
1321,non_searcher,1
1322,non_searcher,1
1323,non_searcher,1
1324,non_searcher,1
1325,non_searcher,1
1326,non_searcher,4
1327,non_searcher,1
1328,non_searcher,1
1329,non_searcher,1
1330,non_searcher,1
1331,non_searcher,1
1332,non_searcher,2
1333,non_searcher,5
1334,non_searcher,1
1335,non_searcher,1
1336,non_searcher,1
1337,non_searcher,1
1338,non_searcher,1
1339,non_searcher,2
1340,non_searcher,3
1341,non_searcher,1
1342,non_searcher,1
1343,non_searcher,1
1344,non_searcher,1
1345,non_searcher,1
1346,non_searcher,2
1347,non_searcher,1
1348,non_searcher,5
1349,non_searcher,1
1350,non_searcher,1
1351,non_searcher,1
1352,non_searcher,1
1353,non_searcher,1
1354,non_searcher,1
1355,non_searcher,1
1356,non_searcher,1
1357,non_searcher,1
1358,non_searcher,1
1359,non_searcher,1
1360,non_searcher,2
1361,non_searcher,1
